"","cardId","name","cardSet","type","faction","rarity","health","collectible","playerClass","img","imgGold","locale","cost","text","flavor","artist","howToGet","howToGetGold","mechanics","attack","inPlayText","race","durability","elite"
"64","CS2_120","River Crocolisk","Basic","Minion",NA,"Free","3","TRUE",NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_120.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_120_premium.gif","enUS","2",NA,"Edward ""Lefty"" Smith tried to make luggage out of a river crocolisk once.","Daren Bader",NA,"Unlocked at Druid Level 55.",NA,"2",NA,"Beast",NA,NA
"65","EX1_581","Sap","Basic","Spell","Neutral","Free",NA,"TRUE","Rogue","http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_581.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_581_premium.gif","enUS","2","Return an enemy minion to your opponent's hand.","Rogues love sappy movies.","Scott Altmann","Unlocked at Level 1.","Unlocked at Level 40.",NA,NA,NA,NA,NA,NA
"66","CS2_234","Shadow Word: Pain","Basic","Spell",NA,"Free",NA,"TRUE","Priest","http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_234.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_234_premium.gif","enUS","2","Destroy a minion with 3 or less Attack.","A step up from a spell cast by many beginning acolytes: ""Shadow Word: Annoy"".","Raymond Swanland","Unlocked at Level 1.","Unlocked at Level 36.",NA,NA,NA,NA,NA,NA
"67","EX1_278","Shiv","Basic","Spell","Neutral","Common",NA,"TRUE","Rogue","http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_278.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_278_premium.gif","enUS","2","Deal $1 damage. Draw a card.","Rogues are experts at SHIV-al-ry.","Alex Garner","Unlocked at Level 6.","Unlocked at Level 45.",NA,NA,NA,NA,NA,NA
"68","EX1_306","Succubus","Basic","Minion","Neutral","Free","3","TRUE","Warlock","http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_306.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_306_premium.gif","enUS","2","<b>Battlecry:</b> Discard a random card.","Warlocks have it pretty good.","Matt Dixon","Unlocked at Level 1.","Unlocked at Level 40.","Battlecry","4",NA,"Demon",NA,NA
"69","CS2_013","Wild Growth","Basic","Spell","Neutral","Free",NA,"TRUE","Druid","http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_013.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_013_premium.gif","enUS","2","Gain an empty Mana Crystal.","Grow your own mana crystals with this Mana Crystal Growth Kit, only 39.99!","James Ryman","Unlocked at Level 1.","Unlocked at Level 23.",NA,NA,NA,NA,NA,NA
"70","CS2_039","Windfury","Basic","Spell","Neutral","Free",NA,"TRUE","Shaman","http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_039.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_039_premium.gif","enUS","2","Give a minion <b>Windfury</b>.","Windfury is like Earthfury and Firefury, but more light and airy.","Justin Sweet","Unlocked at Level 1.","Unlocked at Level 23.",NA,NA,NA,NA,NA,NA
"71","NEW1_031","Animal Companion","Basic","Spell",NA,"Common",NA,"TRUE","Hunter","http://wow.zamimg.com/images/hearthstone/cards/enus/original/NEW1_031.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/NEW1_031_premium.gif","enUS","3","Summon a random Beast Companion.","You could summon Misha, Leokk, or Huffer!  Huffer is more trouble than he's worth.","Wei Wang","Unlocked at Level 2.","Unlocked at Level 45.",NA,NA,NA,NA,NA,NA
"72","CS2_023","Arcane Intellect","Basic","Spell","Neutral","Free",NA,"TRUE","Mage","http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_023.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_023_premium.gif","enUS","3","Draw 2 cards.","Playing this card makes you SMARTER.  And let's face it: we could all stand to be a little smarter.","Dave Berggren","Unlocked at Level 1.","Unlocked at Level 15.",NA,NA,NA,NA,NA,NA
"73","CS2_103","Charge","Basic","Spell","Neutral","Free",NA,"TRUE","Warrior","http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_103.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_103_premium.gif","enUS","3","Give a friendly minion +2 Attack and <b>Charge</b>.","""Guys! Guys! Slow down!"" - some kind of non-warrior minion","Alex Horley Orlandelli","Unlocked at Level 1.","Unlocked at Level 23.",NA,NA,NA,NA,NA,NA
"74","EX1_582","Dalaran Mage","Basic","Minion","Neutral","Common","4","TRUE",NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_582.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_582_premium.gif","enUS","3","<b>Spell Damage +1</b>","You don't see a lot of Dalaran warriors.","Jim Nelson",NA,"Unlocked at Mage Level 59.","Spell Damage","1",NA,NA,NA,NA
"75","CS2_061","Drain Life","Basic","Spell","Neutral","Free",NA,"TRUE","Warlock","http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_061.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_061_premium.gif","enUS","3","Deal $2 damage. Restore #2 Health to your hero.","""I've just sucked one year of your life away.""","Alex Horley Orlandelli","Unlocked at Level 1.","Unlocked at Level 45.",NA,NA,NA,NA,NA,NA
"76","EX1_129","Fan of Knives","Basic","Spell","Neutral","Common",NA,"TRUE","Rogue","http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_129.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_129_premium.gif","enUS","3","Deal $1 damage to all enemy minions. Draw a card.","I wouldn't say I LOVE knives, but I'm definitely a fan.","Andrew Robinson","Unlocked at Level 4.","Unlocked at Level 28.",NA,NA,NA,NA,NA,NA
"77","CS2_026","Frost Nova","Basic","Spell","Neutral","Common",NA,"TRUE","Mage","http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_026.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_026_premium.gif","enUS","3","<b>Freeze</b> all enemy minions.","Hey man, that's cold.  Literally and metaphorically.","Josh Tallman","Unlocked at Level 6.","Unlocked at Level 23.","Freeze",NA,NA,NA,NA,NA
"78","CS2_007","Healing Touch","Basic","Spell","Neutral","Free",NA,"TRUE","Druid","http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_007.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_007_premium.gif","enUS","3","Restore #8 Health.","8 Health, no waiting.","Cyril Van Der Haegen","Unlocked at Level 1.","Unlocked at Level 15.",NA,NA,NA,NA,NA,NA
"79","EX1_246","Hex","Basic","Spell","Neutral","Free",NA,"TRUE","Shaman","http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_246.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_246_premium.gif","enUS","3","Transform a minion into a 0/1 Frog with <b>Taunt</b>.","If you Hex a Murloc... it really isn't much of a change, is it?","Steve Hui","Unlocked at Level 1.","Unlocked at Level 47.",NA,NA,NA,NA,NA,NA
"80","CS2_141","Ironforge Rifleman","Basic","Minion","Alliance","Common","2","TRUE",NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_141.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_141_premium.gif","enUS","3","<b>Battlecry:</b> Deal 1 damage.","""Ready! Aim! Drink!""","Tooth",NA,"Unlocked at Mage Level 55.","Battlecry","2",NA,NA,NA,NA
"81","CS2_125","Ironfur Grizzly","Basic","Minion","Neutral","Common","3","TRUE",NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_125.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_125_premium.gif","enUS","3","<b>Taunt</b>","""Bear Carcass 1/10""","Lars Grant-West",NA,"Unlocked at Hunter Level 59.","Taunt","3",NA,"Beast",NA,NA
"82","EX1_539","Kill Command","Basic","Spell","Neutral","Common",NA,"TRUE","Hunter","http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_539.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_539_premium.gif","enUS","3","Deal $3 damage. If you have a Beast, deal $5 damage instead.","""Kill!"", he commanded.","Gabe from Penny Arcade","Unlocked at Level 10.","Unlocked at Level 49.",NA,NA,NA,NA,NA,NA
"83","CS2_118","Magma Rager","Basic","Minion",NA,"Free","1","TRUE",NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_118.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_118_premium.gif","enUS","3",NA,"He likes to think he is powerful, but pretty much anyone can solo Molten Core now.","Matt Gaser",NA,"Unlocked at Shaman Level 51.",NA,"5",NA,NA,NA,NA
"84","CS2_122","Raid Leader","Basic","Minion",NA,"Free","2","TRUE",NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_122.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_122_premium.gif","enUS","3","Your other minions have +1 Attack.","""That's a 50 DKP minus!""","Phill Gonzales",NA,"Unlocked at Warrior Level 57.","Aura","2","Lead",NA,NA,NA
"85","CS2_196","Razorfen Hunter","Basic","Minion","Horde","Common","3","TRUE",NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_196.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_196_premium.gif","enUS","3","<b>Battlecry:</b> Summon a 1/1 Boar.","Someone did mess with Tuskerr once.  ONCE.","Clint Langley",NA,"Unlocked at Hunter Level 55.","Battlecry","2",NA,NA,NA,NA
"86","CS2_011","Savage Roar","Basic","Spell","Neutral","Common",NA,"TRUE","Druid","http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_011.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_011_premium.gif","enUS","3","Give your characters +2 Attack this turn.","What do they roar? Nobody can quite tell, but it sounds like ""Elephant Macho Breeze"".  It's probably not that, though.","Grace Liu","Unlocked at Level 4.","Unlocked at Level 43.",NA,NA,NA,NA,NA,NA
"87","CS2_057","Shadow Bolt","Basic","Spell","Neutral","Free",NA,"TRUE","Warlock","http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_057.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_057_premium.gif","enUS","3","Deal $4 damage to a minion.","It’s a Bolt.   It's made out of Shadow.   What more do you need to know!","Dave Allsop","Unlocked at Level 1.","Unlocked at Level 47.",NA,NA,NA,NA,NA,NA
"88","EX1_622","Shadow Word: Death","Basic","Spell",NA,"Common",NA,"TRUE","Priest","http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_622.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_622_premium.gif","enUS","3","Destroy a minion with an Attack of 5 or more.","If you miss, it leaves a lightning-bolt-shaped scar on your target.","Raymond Swanland","Unlocked at Level 8.","Unlocked at Level 43.",NA,NA,NA,NA,NA,NA
"89","EX1_019","Shattered Sun Cleric","Basic","Minion","Neutral","Common","2","TRUE",NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_019.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_019_premium.gif","enUS","3","<b>Battlecry:</b> Give a friendly minion +1/+1.","They always have a spare flask of Sunwell Energy Drink™!","Doug Alexander",NA,"Unlocked at Priest Level 53.","Battlecry","3",NA,NA,NA,NA
"90","EX1_606","Shield Block","Basic","Spell","Neutral","Common",NA,"TRUE","Warrior","http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_606.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_606_premium.gif","enUS","3","Gain 5 Armor.
Draw a card.","Shields were invented because Face Block is USELESS.","Michael Komarck","Unlocked at Level 8.","Unlocked at Level 28.",NA,NA,NA,NA,NA,NA
"91","CS2_127","Silverback Patriarch","Basic","Minion","Horde","Common","4","TRUE",NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_127.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_127_premium.gif","enUS","3","<b>Taunt</b>","He likes to act like he's in charge, but the silverback matriarch actually runs things.","Daren Bader",NA,"Unlocked at Warrior Level 53.","Taunt","1",NA,"Beast",NA,NA
"92","EX1_084","Warsong Commander","Basic","Minion","Neutral","Free","3","TRUE","Warrior","http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_084.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_084_premium.gif","enUS","3","Your <b>Charge</b> minions have +1 Attack.","The Warsong clan is <i>such drama</i>. It's really not worth it to become a commander.","Wei Wang","Unlocked at Level 1.","Unlocked at Level 36.","Aura","2",NA,NA,NA,NA
"93","CS2_124","Wolfrider","Basic","Minion","Horde","Free","1","TRUE",NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_124.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_124_premium.gif","enUS","3","<b>Charge</b>","Orcish raiders ride wolves because they are well adapted to harsh environments, and because they are soft and cuddly.","Dany Orizio",NA,"Unlocked at Warrior Level 59.","Charge","3",NA,NA,NA,NA
"94","CS2_092","Blessing of Kings","Basic","Spell","Neutral","Common",NA,"TRUE","Paladin","http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_092.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_092_premium.gif","enUS","4","Give a minion +4/+4. <i>(+4 Attack/+4 Health)</i>","Given the number of kings who have been assassinated, are you sure you want their blessing?","Lucas Graciano","Unlocked at Level 10.","Unlocked at Level 49.",NA,NA,NA,NA,NA,NA
"95","CS2_182","Chillwind Yeti","Basic","Minion","Neutral","Common","5","TRUE",NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_182.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_182_premium.gif","enUS","4",NA,"He always dreamed of coming down from the mountains and opening a noodle shop, but he never got the nerve.","Mauro Cascioli",NA,"Unlocked at Warrior Level 55.",NA,"4",NA,NA,NA,NA
"96","CS2_093","Consecration","Basic","Spell","Neutral","Common",NA,"TRUE","Paladin","http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_093.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_093_premium.gif","enUS","4","Deal $2 damage to all enemies.","Consecrated ground glows with Holy energy.  But it smells a little, too.","Vance Kovacs","Unlocked at Level 4.","Unlocked at Level 43.",NA,NA,NA,NA,NA,NA
"97","EX1_025","Dragonling Mechanic","Basic","Minion","Alliance","Common","4","TRUE",NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_025.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_025_premium.gif","enUS","4","<b>Battlecry:</b> Summon a 2/1 Mechanical Dragonling.","She is still working on installing the rocket launcher add-on for Mr. Bitey.","Warren Mahy",NA,"Unlocked at Mage Level 53.","Battlecry","2",NA,NA,NA,NA
"98","CS2_029","Fireball","Basic","Spell","Neutral","Free",NA,"TRUE","Mage","http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_029.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_029_premium.gif","enUS","4","Deal $6 damage.","This spell is useful for burning things.  If you're looking for spells that toast things, or just warm them a little, you're in the wrong place.","Ralph Horsley","Unlocked at Level 1.","Unlocked at Level 44.",NA,NA,NA,NA,NA,NA
"99","CS2_147","Gnomish Inventor","Basic","Minion","Alliance","Common","4","TRUE",NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_147.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_147_premium.gif","enUS","4","<b>Battlecry:</b> Draw a card.","She's never quite sure what she's making, she just knows it's AWESOME!","Court Jones",NA,"Unlocked at Priest Level 57.","Battlecry","2",NA,NA,NA,NA
"100","CS2_094","Hammer of Wrath","Basic","Spell","Neutral","Free",NA,"TRUE","Paladin","http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_094.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_094_premium.gif","enUS","4","Deal $3 damage.
Draw a card.","A good paladin has many tools.  Hammer of Wrath, Pliers of Vengeance, Hacksaw of Justice, etc.","Efrem Palacios","Unlocked at Level 1.","Unlocked at Level 32.",NA,NA,NA,NA,NA,NA
"101","CS2_062","Hellfire","Basic","Spell","Neutral","Free",NA,"TRUE","Warlock","http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_062.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_062_premium.gif","enUS","4","Deal $3 damage to ALL characters.","It's spells like these that make it hard for Warlocks to get decent help.","Chippy","Unlocked at Level 1.","Unlocked at Level 49.",NA,NA,NA,NA,NA,NA
"102","DS1_070","Houndmaster","Basic","Minion","Neutral","Free","3","TRUE","Hunter","http://wow.zamimg.com/images/hearthstone/cards/enus/original/DS1_070.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/DS1_070_premium.gif","enUS","4","<b>Battlecry:</b> Give a friendly Beast +2/+2 and <b>Taunt</b>.","""Who let the dogs out?"" he asks.  It's rhetorical.","Dan Brereton","Unlocked at Level 1.","Unlocked at Level 28.","Battlecry","4","Beastmaster",NA,NA,NA
"103","NEW1_011","Kor'kron Elite","Basic","Minion",NA,"Common","3","TRUE","Warrior","http://wow.zamimg.com/images/hearthstone/cards/enus/original/NEW1_011.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/NEW1_011_premium.gif","enUS","4","<b>Charge</b>","The Kor'kron are the elite forces of Garrosh Hellscream. Let's just say you don't want to run into these guys while wearing a blue tabard.","Alex Horley Orlandelli","Unlocked at Level 4.","Unlocked at Level 44.","Charge","4",NA,NA,NA,NA
"104","DS1_183","Multi-Shot","Basic","Spell","Neutral","Free",NA,"TRUE","Hunter","http://wow.zamimg.com/images/hearthstone/cards/enus/original/DS1_183.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/DS1_183_premium.gif","enUS","4","Deal $3 damage to two random enemy minions.","You see, it's all about <i>throughput</i>.","Benjamin Zhang","Unlocked at Level 1.","Unlocked at Level 36.",NA,NA,NA,NA,NA,NA
"105","CS2_119","Oasis Snapjaw","Basic","Minion",NA,"Free","7","TRUE",NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_119.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_119_premium.gif","enUS","4",NA,"His dreams of flying and breathing fire like his idol will never be realized.","Ittoku",NA,"Unlocked at Druid Level 51.",NA,"2",NA,"Beast",NA,NA
"106","CS2_197","Ogre Magi","Basic","Minion","Neutral","Common","4","TRUE",NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_197.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_197_premium.gif","enUS","4","<b>Spell Damage +1</b>","Training Ogres in the art of spellcasting is a questionable decision.","James Ryman",NA,"Unlocked at Warlock Level 55.","Spell Damage","4",NA,NA,NA,NA
"107","CS2_022","Polymorph","Basic","Spell","Neutral","Free",NA,"TRUE","Mage","http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_022.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_022_premium.gif","enUS","4","Transform a minion into a 1/1 Sheep.","There was going to be a pun in this flavor text, but it just came out baa-d.","Vance Kovacs","Unlocked at Level 1.","Unlocked at Level 47.",NA,NA,NA,NA,NA,NA
"108","CS2_179","Sen'jin Shieldmasta","Basic","Minion","Horde","Free","5","TRUE",NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_179.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_179_premium.gif","enUS","4","<b>Taunt</b>","Sen'jin Villiage is nice, if you like trolls and dust.","Brian Despain",NA,"Unlocked at Rogue Level 59.","Taunt","3",NA,NA,NA,NA
"109","CS2_131","Stormwind Knight","Basic","Minion","Alliance","Common","5","TRUE",NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_131.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_131_premium.gif","enUS","4","<b>Charge</b>","They're still embarassed about ""The Deathwing Incident"".","Ladronn",NA,"Unlocked at Paladin Level 55.","Charge","2",NA,NA,NA,NA
"110","CS2_012","Swipe","Basic","Spell","Neutral","Common",NA,"TRUE","Druid","http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_012.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_012_premium.gif","enUS","4","Deal $4 damage to an enemy and $1 damage to all other enemies.","When a bear rears back and extends his arms, he's about to Swipe!  ... or hug.","Sean O’Daniels","Unlocked at Level 8.","Unlocked at Level 47.",NA,NA,NA,NA,NA,NA
"111","CS2_097","Truesilver Champion","Basic","Weapon","Neutral","Common",NA,"TRUE","Paladin","http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_097.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_097_premium.gif","enUS","4","Whenever your hero attacks, restore 2 Health to it.","It Slices, it Dices. You can cut a tin can with it. (But you wouldn't want to.)","Ryan Sook","Unlocked at Level 2.","Unlocked at Level 40.",NA,"4",NA,NA,"2",NA
"112","CS2_033","Water Elemental","Basic","Minion","Neutral","Common","6","TRUE","Mage","http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_033.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_033_premium.gif","enUS","4","<b>Freeze</b> any character damaged by this minion.","Don't summon a water elemental at a party.  It'll dampen the mood.","John Avon","Unlocked at Level 8.","Unlocked at Level 49.","Freeze","3","Frostbolt",NA,NA,NA
"113","EX1_587","Windspeaker","Basic","Minion","Neutral","Common","3","TRUE","Shaman","http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_587.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_587_premium.gif","enUS","4","<b>Battlecry:</b> Give a friendly minion <b>Windfury</b>.","Is there anything worse than a Windspeaker with halitosis?","Vance Kovacs","Unlocked at Level 8.","Unlocked at Level 45.","Battlecry","3",NA,NA,NA,NA
"114","CS2_112","Arcanite Reaper","Basic","Weapon","Neutral","Common",NA,"TRUE","Warrior","http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_112.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_112_premium.gif","enUS","5",NA,"No… actually you should fear the Reaper.","Stefan Kopinski","Unlocked at Level 10.","Unlocked at Level 51.",NA,"5",NA,NA,"2",NA
"115","CS2_080","Assassin's Blade","Basic","Weapon","Neutral","Common",NA,"TRUE","Rogue","http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_080.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_080_premium.gif","enUS","5",NA,"Guaranteed to have been owned by a real assassin.   Certificate of authenticity included.","Brian Huang","Unlocked at Level 2.","Unlocked at Level 32.",NA,"3",NA,NA,"4",NA
"116","CS2_076","Assassinate","Basic","Spell","Neutral","Free",NA,"TRUE","Rogue","http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_076.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_076_premium.gif","enUS","5","Destroy an enemy minion.","If you don't want to be assassinated, move to the Barrens and change your name. Good luck!","Glenn Rane","Unlocked at Level 1.","Unlocked at Level 47.",NA,NA,NA,NA,NA,NA
"117","CS2_046","Bloodlust","Basic","Spell","Neutral","Common",NA,"TRUE","Shaman","http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_046.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_046_premium.gif","enUS","5","Give your minions +3 Attack this turn.","blaarghghLLGHRHARAAHAHHH!!","Luca Zontini","Unlocked at Level 2.","Unlocked at Level 40.",NA,NA,NA,NA,NA,NA
"118","CS2_187","Booty Bay Bodyguard","Basic","Minion","Horde","Common","4","TRUE",NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_187.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_187_premium.gif","enUS","5","<b>Taunt</b>","You can hire him... until someone offers him enough gold to turn on you.","Matt Cavotta",NA,"Unlocked at Shaman Level 55.","Taunt","5",NA,NA,NA,NA
"119","DS1_055","Darkscale Healer","Basic","Minion","Neutral","Common","5","TRUE",NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/DS1_055.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/DS1_055_premium.gif","enUS","5","<b>Battlecry:</b> Restore 2 Health to all friendly characters.","Healing is just something she does in her free time.  It's more of a hobby really.","Jesper Ejsing",NA,"Unlocked at Priest Level 55.","Battlecry","4",NA,NA,NA,NA
"120","CS2_226","Frostwolf Warlord","Basic","Minion","Horde","Common","4","TRUE",NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_226.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_226_premium.gif","enUS","5","<b>Battlecry:</b> Gain +1/+1 for each other friendly minion on the battlefield.","The Frostwolves are locked in combat with the Stormpike Expedition over control of Alterac Valley.  Every attempt at peace-talks has ended with Captain Galvangar killing the mediator.","James Ryman",NA,"Unlocked at Shaman Level 53.","Battlecry","4","Warlord",NA,NA,NA
"121","EX1_399","Gurubashi Berserker","Basic","Minion","Neutral","Common","7","TRUE",NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_399.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_399_premium.gif","enUS","5","Whenever this minion takes damage, gain +3 Attack.","No Pain, No Gain.","Alex Horley Orlandelli",NA,"Unlocked at Warlock Level 57.",NA,"2",NA,NA,NA,NA
"122","CS1_112","Holy Nova","Basic","Spell","Neutral","Common",NA,"TRUE","Priest","http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS1_112.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS1_112_premium.gif","enUS","5","Deal $2 damage to all enemies. Restore #2 Health to all friendly characters.","If the Holy Light forsakes you, good luck casting this spell.  Also, you're probably a jerk.","Luca Zontini","Unlocked at Level 6.","Unlocked at Level 45.",NA,NA,NA,NA,NA,NA
"123","EX1_593","Nightblade","Basic","Minion","Neutral","Free","4","TRUE",NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/EX1_593.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/EX1_593_premium.gif","enUS","5","<b>Battlecry: </b>Deal 3 damage to the enemy hero.","Your face is the place you'd probably least like a dagger, and where rogues are most likely to deliver them.","Raymond Swanland",NA,"Unlocked at Druid Level 53.","Battlecry","4",NA,NA,NA,NA
"124","CS2_237","Starving Buzzard","Basic","Minion",NA,"Common","2","TRUE","Hunter","http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_237.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_237_premium.gif","enUS","5","Whenever you summon a Beast, draw a card.","If you feed him, he loses his whole <i>identity</i>.","Bernie Kang","Unlocked at Level 4.","Unlocked at Level 47.",NA,"3","Soaring","Beast",NA,NA
"125","CS2_150","Stormpike Commando","Basic","Minion","Alliance","Common","2","TRUE",NA,"http://wow.zamimg.com/images/hearthstone/cards/enus/original/CS2_150.png","http://wow.zamimg.com/images/hearthstone/cards/enus/animated/CS2_150_premium.gif","enUS","5","<b>Battlecry:</b> Deal 2 damage.","The Stormpike Commandos are demolition experts.  They also bake a mean cupcake.","Kev Walker",NA,"Unlocked at Paladin Level 51.","Battlecry","4",NA,NA,NA,NA
